neg,neu,pos,compound,line
0.104,0.758,0.137,0.1779,"if you have a good digital camera, there is no reason to consider the camera capabilities of a mobile phone."
0.0,0.815,0.185,0.3612,"however, if you are keen, you can attach a camera to this phone."
0.0,1.0,0.0,0.0,"i have not yet discovered the internet features yet, which i will be doing soon."
0.0,0.839,0.161,0.4005,"i felt that i should write this comment asap, as i am quite excited in using its features."
0.0,0.706,0.294,0.3612,"i can recommend this phone to anyone, anytime."
0.0,0.328,0.672,0.6249,awesome phone choice.
0.0,1.0,0.0,0.0,"after using the bulky 3650 for three weeks, i searched for a smaller alternative."
0.0,0.828,0.172,0.4019,i was immediately interested in the 6610.  i have used this phone for two months now.
0.0,0.815,0.185,0.6124,"not only is it the perfect size (not too small, not too large), it also has all the features a high-tech phone user would want."
0.0,0.893,0.107,0.1139,"if you can live without an integrated camera, you won't miss much more."
0.0,0.73,0.27,0.5719,the phone book is very user-friendly and the speakerphone is excellent.
0.0,0.828,0.172,0.4404,"even better, with the optional headset you can listen to music over the integrated radio."
0.0,1.0,0.0,0.0,if there are any drawbacks to this phone here they are.
0.0,1.0,0.0,0.0,"although i find it more convenient to use 1-touch dialing, this phone does not have voice dialing."
0.178,0.822,0.0,-0.5023,"the keypad is a decent size, but the power on/off key is small and difficult to press."
0.0,0.847,0.153,0.4404,"however, the battery life is good enough you shouldn't be overly concerned with turning this phone off."
0.24,0.76,0.0,-0.6249,in my opinion the worst issue on this phone is the side-mounted volume control.
0.188,0.706,0.106,-0.34,it requires significant force to operate which can be scary on such a small phone.
0.0,1.0,0.0,0.0,"one other issue is that the headphone jack is unique to nokia, so standard headphones will not work."
0.0,0.656,0.344,0.6369,overall this is the best phone i have ever owned.
0.214,0.397,0.389,0.296,any disadvantages are easily outweighed by its advantages.
0.0,0.727,0.273,0.3089,nokia does not disappoint in this model.
0.0,1.0,0.0,0.0,go for it!
0.0,0.328,0.672,0.8481,"awesome phone, great prices on amazon.com."
0.258,0.742,0.0,-0.4168,"i couldn't be happier with t-mobile either, i switched from cingular."
0.0,0.722,0.278,0.4003,one complaint... the screen is too easily scratched!
0.0,1.0,0.0,0.0,but there are faceplates to replace it i guess...  almost there.
0.108,0.892,0.0,-0.235,i got this phone in t-mobile's current customer retention program for very little money and no contract renewal.
0.127,0.873,0.0,-0.386,"i was getting so sick of my old motorola l7089, but was waiting for the right phone to come along."
0.0,1.0,0.0,0.0,this is almost it but not quite but the price was right.
0.0,0.73,0.27,0.6764,that said this phone does what it does extremely well - way better than anything motorola can produce.
0.0,0.598,0.402,0.9337,"it has great battery life, fm radio, excellent signal, hands free speakerphone (which i have to say is probably my favorite function) and downloadable java apps."
0.0,1.0,0.0,0.0,"what it lacks for me isn't available on one phone yet, namely gsm850 (also sometimes known as gsm800), bluetooth and edge."
0.0,1.0,0.0,0.0,so when the quad bands start appearing i will be upgrading again.
0.0,1.0,0.0,0.0,but for now this will do.
0.062,0.783,0.154,0.5187,"oh and before anyone comments yes i know motorola have announced a quad band edge bluetooth phone, but its not shipping at time of writing and the tri-band gsm850 phones lack the gsm900 band which is important if you like me globally roam."
0.0,0.196,0.804,0.8481,great phone...  great features...
0.0,0.196,0.804,0.6249,great plan.
0.0,1.0,0.0,0.0,i purchased this phone after having been an at &amp;#38; t subscriber with a nokia 8260 phone for over three years.
0.0,0.859,0.141,0.6249,"i did a ton of research and settled on this phone because of the small size, speakerphone option, great priced calling plan and access to my corporate email."
0.0,0.93,0.07,0.3612,i went to an at &amp;#38; t store before i bought this phone to see if it was possible to get corporate email with any of their services and they looked at me like i had three heads.
0.0,1.0,0.0,0.0,"they told me i would have to connect to my laptop, which had to be on and connected to my corporate network through the phone in order to access my corporate email."
0.0,0.929,0.071,0.0772,"with the t-mobile unlimited t-zones for $ 10, i can check any number of email addresses and use unlimited internet."
0.495,0.505,0.0,-0.5994,i have had no problems with the phone.
0.0,0.795,0.205,0.4767,friends of mine are always asking about it and wanting to use it.
0.0,0.758,0.242,0.4939,i've even had one friend buy one immediately after a test drive.
0.0,0.494,0.506,0.6249,"great phone, i'd buy another."
0.0,0.213,0.787,0.5719,excellent phone.
0.0,0.625,0.375,0.765,"excellent phone, the phone looks much better than what u see in the pictures."
0.0,0.734,0.266,0.4404,bluetooth functionality would have made the phone even better.
0.226,0.774,0.0,-0.5423,"one more thing, the default ringtones that come with the phone are horrible."
0.0,0.448,0.552,0.5719,overall an excellent phone.
0.0,0.687,0.313,0.4927,the service from t-mobile is very good too.
0.0,0.469,0.531,0.5267,in all a winning combination.
0.0,0.477,0.523,0.2942,worth every penny!
0.235,0.2,0.565,0.8217,"great phone, easy to use, excellent network, no regrets!!"
0.0,1.0,0.0,0.0,yo what a find.
0.121,0.879,0.0,-0.296,i purchased this phone for just 50 $ and there is no end to what i can do with it.
0.0,0.792,0.208,0.3321,nokia and t-mobile really teamed up well on this baby.
0.16,0.782,0.059,-0.5612,"it puts an end to organizational deficiencies as well as communications and internet, without a bulky phone like the treo or something, which i had to cell because i was so unhappy with it."
0.0,1.0,0.0,0.0,now my little 6610 is the most coveted item at school!
0.0,0.75,0.25,0.6113,people have paid me money just to borrow it because its so elegant.
0.0,0.621,0.379,0.9246,"service is great as far as i can tell, features work like a charm, ringtones are high quality if you buy them from t-mobile and aim is great."
0.0,1.0,0.0,0.0,now i can always be in contact.
0.074,0.742,0.184,0.6124,"this is probably your best bet if you are looking for a phone in this price range, or like me, do not have the patience to deal with annoying flip phones."
0.0,0.406,0.594,0.6588,a great deal in general!
0.0,1.0,0.0,0.0,i would not give up this phone for the world.
0.243,0.396,0.361,0.5256,"1 month, no problems, great phone i'm very pleased with my 6610 phone."
0.0,0.597,0.403,0.4019,"yes, the features are numerous."
0.0,0.756,0.244,0.4404,the speakerphone works better than any speakerphone i've ever had.
0.113,0.887,0.0,-0.3182,people i talk to on the speakerphone are shocked when it comes out at times that i'm even using a speakerphone.
0.0,0.861,0.139,0.5719,"the sound quality is excellent, except, maybe a * tad * too quiet at times when there are quieter talkers on the other end of the line."
0.0,0.542,0.458,0.7755,the included earpiece is very comfortable and easy to use.
0.108,0.763,0.128,0.1263,i have not had any distortion problems with this phone and am more pleased with this phone than any i've used before.
0.0,0.522,0.478,0.7506,nokia has definitely won me over with this one.
0.0,0.734,0.266,0.6988,best phone out there... a+ not only is this the best phone out there but is cheap (free!!).
0.0,0.868,0.132,0.4404,first let me say that it is much smaller than it looks on the web and it also looks better.
0.0,0.594,0.406,0.6249,the radio feature has superb sound quality.
0.0,1.0,0.0,0.0,"i've compared this phone to others such as 6100, siemens sl55."
0.153,0.847,0.0,-0.4019,even though they might be smaller many people seem to have alot of problems with them.
0.0,1.0,0.0,0.0,it has a classic design yet looks hip.
0.0,0.847,0.153,0.4404,is a lot better compared to the toy phone design of the nokia 7210 with its cheap feel.
0.0,1.0,0.0,0.0,it is extremely light and dissapears in your pocket.
0.0,1.0,0.0,0.0,for those that are looking for camera phones just get the camera attachement and comes with the stereo headphones to listen to the radio in style.
0.0,0.791,0.209,0.4404,the battery is alot better than most of the phones out there.
0.0,1.0,0.0,0.0,one thing that i found out recently is that you don't need t-zones from tmobile to go online.
0.0,1.0,0.0,0.0,"every t-mobile plan comes with gsm data, meaning that instead of speeds of 56 kbps is around 9 kbps (with those small size wap websites do you really think it makes a difference)."
0.0,1.0,0.0,0.0,"anyways there are ways to set up your 6610 to connect to csd which uses regular minutes and you are surfing the net, being able to download pics and ringtones (not java apps, you need t-zones for that)."
0.06,0.797,0.143,0.6144,tmobiles might not have the best reception in some areas but with amazing phones such as nokia 6610 and cheap plans that you get way more minutes than any other plans.
0.0,1.0,0.0,0.0,if you thought about getting this phone buy it.
0.091,0.606,0.303,0.7087,this phone is great as a whole and is not like others with one or two good qualities.
0.081,0.699,0.22,0.5574,6610 = great phone and a few extras i am a person that needs my phone (s) on demand.
0.0,1.0,0.0,0.0,"i currrently have service with t-mobile, verizon, and t-mobile."
0.0,1.0,0.0,0.0,the reason so many is that i am a contractor and all of my subs have these carriers and i can benifit from the mobile to mobile features that companies are now offering!
0.0,1.0,0.0,0.0,that beside you are prob.
0.0,0.925,0.075,0.3989,"very well aware of many of the features that this phone is known for, and one that has not yet been mentioned: using this phone as a modem for any computer with a usb 1.0 port!"
0.072,0.928,0.0,-0.1027,using the gprs option you can pay 19.99 extra a month and have unlimited internet access added to you account.
0.0,0.875,0.125,0.2144,"yes it is 56k speed, but the functionality is what you are paying for."
0.0,0.884,0.116,0.7073,i myself find this great for when i am at a site i can run to my truck and hook up my modem cable (49.99 @ nokiausa.com or t-mobile.com) press dial up on my laptop (by the way it is a mac pb 1gz.
0.0,0.92,0.08,0.1007,"and in a matter of seconds i can access my email, fax, and the entire web from my truck!"
0.096,0.819,0.085,-0.079,the only problem that i have found with the internet service is that it does not access mls (real estate broker software) very well at all.
0.0,0.8,0.2,0.7579,"i find a great amount of value in this option for any and all the people that travel buy car and do not have access to the t-mobile "" hot-spots ""."
0.0,0.792,0.208,0.2732,it does well in all aspects of internet browsing.
0.066,0.659,0.275,0.5859,as i also leave you with this review i would like to thank you for reading it.
0.0,0.606,0.394,0.2382,sound good but complicated.
0.0,0.752,0.248,0.5106,do too many stuffs to get to a free phone after rebate.
0.1,0.852,0.048,-0.3404,"also, if i want a family plan, which mean i need tw phones on a plan...  so how can i do that... aren't that free for two after the rebates."
0.0,1.0,0.0,0.0,and how can i do that....  print those coupons twice for two phones?
0.0,1.0,0.0,0.0,...
0.0,1.0,0.0,0.0,don't have the phone just commenting.
0.173,0.827,0.0,-0.3182,i saw another review saying his only gripe was a lack of voice dialing.
0.0,0.876,0.124,0.1779,the phone does have voice dialing according to amazon &amp; t-mobile and nokia.
0.0,1.0,0.0,0.0,the phone may look large but it is very small smaller then the 3390 phone.
